  9809     SPring-8 14b2 
 Fe-K_Fe-foil_S  12.06.21 07:32 - 12.06.21 07:36
 Fe-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 17.09889 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4522
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.00000  13.20000    -0.000840       0.05      4522
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   282.500   132.700
  16.47584  16.48549     0.051     14554     15868
  16.47500  16.48461     0.051     14564     15883
  16.47416  16.48377     0.051     14554     15880
  16.47332  16.48295     0.051     14565     15900
  16.47248  16.48222     0.051     14564     15897
  16.47164  16.48152     0.051     14570     15915
  16.47080  16.48079     0.051     14568     15915
  16.46996  16.48005     0.051     14569     15916
  16.46912  16.47926     0.051     14578     15935
  16.46828  16.47835     0.051     14571     15934
  16.46744  16.47744     0.051     14583     15945
  16.46660  16.47654     0.051     14583     15948
  16.46576  16.47562     0.051     14589     15964
  16.46492  16.47474     0.051     14589     15966
  16.46408  16.47390     0.051     14594     15979
  16.46324  16.47308     0.051     14592     15981
  16.46240  16.47233     0.051     14593     15988
  16.46156  16.47163     0.051     14606     16003
  16.46072  16.47090     0.051     14598     15998
  16.45988  16.47016     0.051     14605     16017
  16.45904  16.46938     0.051     14611     16023
  16.45820  16.46849     0.051     14614     16027
  16.45736  16.46757     0.051     14614     16039
  16.45652  16.46667     0.051     14613     16039
  16.45568  16.46575     0.051     14625     16057
  16.45484  16.46485     0.051     14615     16052
  16.45400  16.46401     0.051     14627     16070
  16.45316  16.46319     0.051     14623     16069
  16.45232  16.46243     0.051     14628     16080
  16.45148  16.46173     0.051     14635     16095
  16.45064  16.46101     0.051     14629     16091
  16.44980  16.46027     0.051     14638     16112
  16.44896  16.45950     0.051     14634     16106
  16.44812  16.45861     0.051     14641     16124
  16.44728  16.45769     0.051     14641     16124
  16.44644  16.45679     0.051     14640     16134
  16.44560  16.45586     0.051     14649     16147
  16.44476  16.45496     0.051     14645     16136
  16.44392  16.45412     0.051     14660     16160
  16.44308  16.45330     0.051     14646     16152
  16.44224  16.45252     0.051     14659     16174
  16.44140  16.45182     0.051     14662     16176
  16.44056  16.45111     0.051     14657     16178
  16.43972  16.45037     0.051     14665     16195
  16.43888  16.44961     0.051     14659     16190
  16.43804  16.44874     0.051     14672     16210
  16.43720  16.44782     0.051     14664     16206
  16.43636  16.44693     0.051     14672     16219
  16.43552  16.44601     0.051     14672     16225
  16.43468  16.44510     0.051     14669     16224
  16.43384  16.44425     0.051     14676     16240
  16.43300  16.44342     0.051     14674     16235
  16.43216  16.44264     0.051     14689     16255
  16.43132  16.44192     0.051     14680     16258
  16.43048  16.44121     0.051     14689     16269
  16.42964  16.44048     0.051     14682     16264
  16.42880  16.43972     0.051     14690     16279
  16.42796  16.43887     0.051     14691     16288
  16.42712  16.43795     0.051     14684     16289
  16.42628  16.43705     0.051     14695     16305
  16.42544  16.43613     0.051     14689     16294
  16.42460  16.43521     0.051     14706     16316
  16.42376  16.43436     0.051     14701     16317
  16.42292  16.43353     0.051     14700     16323
  16.42208  16.43273     0.051     14709     16334
  16.42124  16.43201     0.051     14703     16334
  16.42040  16.43131     0.051     14711     16350
  16.41956  16.43057     0.051     14703     16343
  16.41872  16.42981     0.051     14716     16368
  16.41788  16.42898     0.051     14714     16365
  16.41704  16.42805     0.051     14718     16376
  16.41620  16.42715     0.051     14723     16384
  16.41536  16.42624     0.051     14720     16382
  16.41452  16.42532     0.051     14727     16402
  16.41368  16.42445     0.051     14724     16393
  16.41284  16.42362     0.051     14738     16417
  16.41200  16.42282     0.051     14732     16422
  16.41116  16.42210     0.051     14732     16429
  16.41032  16.42140     0.051     14745     16445
  16.40948  16.42066     0.051     14738     16434
  16.40864  16.41992     0.051     14745     16453
  16.40780  16.41910     0.051     14741     16454
  16.40696  16.41818     0.051     14753     16470
  16.40612  16.41727     0.051     14749     16470
  16.40528  16.41637     0.051     14750     16482
  16.40444  16.41544     0.051     14758     16491
  16.40360  16.41457     0.051     14753     16492
  16.40276  16.41374     0.051     14758     16504
  16.40192  16.41293     0.051     14759     16510
  16.40108  16.41219     0.051     14767     16523
  16.40024  16.41149     0.051     14766     16520
  16.39940  16.41077     0.051     14768     16533
  16.39856  16.41003     0.051     14778     16545
  16.39772  16.40923     0.051     14770     16541
  16.39688  16.40832     0.051     14782     16566
  16.39604  16.40741     0.051     14775     16559
  16.39520  16.40650     0.051     14783     16581
  16.39436  16.40558     0.051     14780     16582
  16.39352  16.40470     0.051     14788     16591
  16.39268  16.40387     0.051     14790     16600
  16.39184  16.40304     0.051     14792     16601
  16.39100  16.40229     0.051     14800     16617
  16.39016  16.40159     0.051     14796     16623
  16.38932  16.40086     0.051     14803     16628
  16.38848  16.40011     0.051     14798     16635
  16.38764  16.39932     0.051     14810     16649
  16.38680  16.39842     0.051     14812     16655
  16.38596  16.39751     0.051     14812     16648
  16.38512  16.39661     0.051     14823     16673
  16.38428  16.39568     0.051     14812     16669
  16.38344  16.39480     0.051     14826     16683
  16.38260  16.39396     0.051     14822     16686
  16.38176  16.39314     0.051     14822     16694
  16.38092  16.39238     0.051     14831     16703
  16.38008  16.39168     0.051     14825     16698
  16.37924  16.39096     0.051     14834     16716
  16.37840  16.39023     0.051     14831     16710
  16.37756  16.38945     0.051     14840     16727
  16.37672  16.38857     0.051     14836     16726
  16.37588  16.38765     0.051     14835     16742
  16.37504  16.38675     0.051     14842     16741
  16.37420  16.38583     0.051     14840     16744
  16.37336  16.38493     0.051     14849     16766
  16.37252  16.38409     0.051     14839     16758
  16.37168  16.38326     0.051     14855     16780
  16.37084  16.38249     0.051     14857     16776
  16.37000  16.38179     0.051     14853     16789
  16.36916  16.38108     0.051     14859     16797
  16.36832  16.38034     0.051     14853     16801
  16.36748  16.37958     0.051     14863     16817
  16.36664  16.37871     0.051     14860     16818
  16.36580  16.37778     0.051     14866     16836
  16.36496  16.37688     0.051     14865     16828
  16.36412  16.37596     0.051     14867     16838
  16.36328  16.37505     0.051     14876     16851
  16.36244  16.37420     0.051     14871     16850
  16.36160  16.37337     0.051     14879     16874
  16.36076  16.37258     0.051     14873     16864
  16.35992  16.37188     0.051     14882     16881
  16.35908  16.37116     0.051     14880     16883
  16.35824  16.37042     0.051     14888     16892
  16.35740  16.36966     0.051     14887     16904
  16.35656  16.36881     0.051     14889     16903
  16.35572  16.36789     0.051     14899     16921
  16.35488  16.36699     0.051     14890     16918
  16.35404  16.36607     0.051     14902     16935
  16.35320  16.36516     0.051     14897     16941
  16.35236  16.36431     0.051     14904     16951
  16.35152  16.36348     0.051     14908     16956
  16.35068  16.36269     0.051     14904     16959
  16.34984  16.36198     0.051     14918     16974
  16.34900  16.36127     0.051     14913     16970
  16.34816  16.36053     0.051     14921     16988
  16.34732  16.35978     0.051     14915     16988
  16.34648  16.35895     0.051     14921     17003
  16.34564  16.35803     0.051     14926     17010
  16.34480  16.35713     0.051     14920     17009
  16.34396  16.35621     0.051     14934     17032
  16.34312  16.35530     0.051     14927     17023
  16.34228  16.35444     0.051     14934     17039
  16.34144  16.35360     0.051     14927     17040
  16.34060  16.35280     0.051     14938     17049
  16.33976  16.35208     0.051     14939     17060
  16.33892  16.35137     0.051     14933     17066
  16.33808  16.35064     0.051     14948     17081
  16.33724  16.34990     0.051     14941     17073
  16.33640  16.34908     0.051     14954     17096
  16.33556  16.34816     0.051     14946     17088
  16.33472  16.34725     0.051     14949     17099
  16.33388  16.34634     0.051     14958     17111
  16.33304  16.34542     0.051     14955     17111
  16.33220  16.34454     0.051     14961     17130
  16.33136  16.34371     0.051     14955     17123
  16.33052  16.34290     0.051     14966     17144
  16.32968  16.34216     0.051     14961     17143
  16.32884  16.34146     0.051     14964     17151
  16.32800  16.34074     0.051     14970     17155
  16.32716  16.34000     0.051     14968     17160
  16.32632  16.33919     0.051     14975     17178
  16.32548  16.33828     0.051     14967     17175
  16.32464  16.33737     0.051     14984     17190
  16.32380  16.33647     0.051     14972     17189
  16.32296  16.33555     0.051     14982     17204
  16.32212  16.33467     0.051     14988     17213
  16.32128  16.33384     0.051     14981     17211
  16.32044  16.33302     0.051     14992     17230
  16.31960  16.33228     0.051     14982     17226
  16.31876  16.33158     0.051     14993     17249
  16.31792  16.33085     0.051     14994     17241
  16.31708  16.33011     0.051     15004     17254
  16.31624  16.32932     0.051     15002     17267
  16.31540  16.32842     0.051     14997     17262
  16.31456  16.32751     0.051     15012     17284
  16.31372  16.32662     0.051     14996     17273
  16.31288  16.32569     0.051     15012     17291
  16.31204  16.32480     0.051     15010     17298
  16.31120  16.32397     0.051     15010     17306
  16.31036  16.32314     0.051     15013     17309
  16.30952  16.32238     0.051     15017     17316
  16.30868  16.32168     0.051     15023     17327
  16.30784  16.32096     0.051     15009     17323
  16.30700  16.32022     0.051     15022     17339
  16.30616  16.31944     0.051     15021     17337
  16.30532  16.31856     0.051     15027     17353
  16.30448  16.31763     0.051     15025     17355
  16.30364  16.31674     0.051     15024     17360
  16.30280  16.31581     0.051     15034     17380
  16.30196  16.31491     0.051     15027     17372
  16.30112  16.31407     0.051     15033     17389
  16.30028  16.31325     0.051     15031     17388
  16.29944  16.31248     0.051     15040     17398
  16.29860  16.31177     0.051     15035     17408
  16.29776  16.31106     0.051     15036     17408
  16.29692  16.31033     0.051     15054     17426
  16.29608  16.30956     0.051     15038     17424
  16.29524  16.30869     0.051     15049     17437
  16.29440  16.30777     0.051     15042     17438
  16.29356  16.30688     0.051     15058     17453
  16.29272  16.30596     0.051     15048     17457
  16.29188  16.30505     0.051     15051     17459
  16.29104  16.30420     0.051     15060     17473
  16.29020  16.30337     0.051     15050     17470
  16.28936  16.30259     0.051     15068     17490
  16.28852  16.30188     0.051     15058     17482
  16.28768  16.30117     0.051     15066     17495
  16.28684  16.30044     0.051     15069     17502
  16.28600  16.29968     0.051     15063     17509
  16.28516  16.29883     0.051     15077     17530
  16.28432  16.29791     0.051     15068     17515
  16.28348  16.29701     0.051     15077     17534
  16.28264  16.29610     0.051     15080     17540
  16.28180  16.29518     0.051     15081     17549
  16.28096  16.29433     0.051     15085     17559
  16.28012  16.29349     0.051     15083     17555
  16.27928  16.29270     0.051     15089     17570
  16.27844  16.29198     0.051     15084     17566
  16.27760  16.29127     0.051     15096     17595
  16.27676  16.29053     0.051     15093     17584
  16.27592  16.28978     0.051     15100     17602
  16.27508  16.28894     0.051     15098     17609
  16.27424  16.28802     0.051     15099     17607
  16.27340  16.28711     0.051     15108     17624
  16.27256  16.28620     0.051     15100     17622
  16.27172  16.28528     0.051     15108     17638
  16.27088  16.28442     0.051     15104     17638
  16.27004  16.28359     0.051     15110     17648
  16.26920  16.28279     0.051     15116     17656
  16.26836  16.28207     0.051     15111     17654
  16.26752  16.28137     0.051     15118     17672
  16.26668  16.28063     0.051     15115     17661
