  9809     SPring-8 14b2 
 Ni-K_Ni-foil_S  13.11.27 04:47 - 13.11.27 04:48
 Ni-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 28.38767 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4486
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       28.25000  22.55000    -0.001270       0.01      4486
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   165.500   111.100
  25.88653  25.86499     0.010      1558       381
  25.88526  25.86363     0.010      1557       381
  25.88399  25.86236     0.010      1557       381
  25.88272  25.86119     0.010      1560       384
  25.88145  25.86008     0.010      1556       383
  25.88018  25.85890     0.010      1559       385
  25.87891  25.85756     0.010      1557       385
  25.87764  25.85614     0.010      1558       387
  25.87637  25.85473     0.010      1559       389
  25.87510  25.85339     0.010      1557       388
  25.87383  25.85213     0.010      1559       390
  25.87256  25.85098     0.010      1561       391
  25.87129  25.84986     0.010      1556       391
  25.87002  25.84865     0.010      1559       392
  25.86875  25.84729     0.010      1561       393
  25.86748  25.84586     0.010      1560       394
  25.86621  25.84448     0.010      1558       394
  25.86494  25.84315     0.010      1560       396
  25.86367  25.84192     0.010      1559       397
  25.86240  25.84079     0.010      1562       397
  25.86113  25.83967     0.010      1558       397
  25.85986  25.83845     0.010      1563       400
  25.85859  25.83707     0.010      1559       399
  25.85732  25.83564     0.010      1560       401
  25.85605  25.83426     0.010      1562       401
  25.85478  25.83294     0.010      1559       402
  25.85351  25.83172     0.010      1561       401
  25.85224  25.83060     0.010      1560       403
  25.85097  25.82947     0.010      1564       405
  25.84970  25.82821     0.010      1565       404
  25.84843  25.82682     0.010      1560       403
  25.84716  25.82539     0.010      1562       404
  25.84589  25.82401     0.010      1564       405
  25.84462  25.82271     0.010      1558       405
  25.84335  25.82151     0.010      1564       406
  25.84208  25.82039     0.010      1565       406
  25.84081  25.81924     0.010      1561       406
  25.83954  25.81795     0.010      1564       405
  25.83827  25.81655     0.010      1564       408
  25.83700  25.81513     0.010      1564       405
  25.83573  25.81377     0.010      1564       406
  25.83446  25.81249     0.010      1564       406
  25.83319  25.81132     0.010      1566       407
  25.83192  25.81020     0.010      1566       407
  25.83065  25.80905     0.010      1563       407
  25.82938  25.80772     0.010      1566       407
  25.82811  25.80630     0.010      1563       408
  25.82684  25.80489     0.010      1564       405
  25.82557  25.80353     0.010      1565       407
  25.82430  25.80227     0.010      1566       407
  25.82303  25.80111     0.010      1567       407
  25.82176  25.79999     0.010      1566       407
  25.82049  25.79880     0.010      1567       408
  25.81922  25.79746     0.010      1566       407
  25.81795  25.79602     0.010      1562       406
  25.81668  25.79462     0.010      1567       408
  25.81541  25.79328     0.010      1567       408
  25.81414  25.79203     0.010      1564       408
  25.81287  25.79089     0.010      1571       409
  25.81160  25.78978     0.010      1564       409
  25.81033  25.78857     0.010      1566       409
  25.80906  25.78720     0.010      1567       410
  25.80779  25.78577     0.010      1564       409
  25.80652  25.78438     0.010      1569       411
  25.80525  25.78305     0.010      1566       411
  25.80398  25.78183     0.010      1568       412
  25.80271  25.78070     0.010      1570       413
  25.80144  25.77957     0.010      1569       413
  25.80017  25.77832     0.010      1567       414
  25.79890  25.77693     0.010      1569       415
  25.79763  25.77549     0.010      1566       414
  25.79636  25.77411     0.010      1572       416
  25.79509  25.77280     0.010      1570       418
  25.79382  25.77160     0.010      1568       417
  25.79255  25.77047     0.010      1567       418
  25.79128  25.76933     0.010      1568       420
  25.79001  25.76805     0.010      1570       421
  25.78874  25.76663     0.010      1570       421
  25.78747  25.76521     0.010      1568       422
  25.78620  25.76384     0.010      1571       425
  25.78493  25.76255     0.010      1573       424
  25.78366  25.76137     0.010      1568       426
  25.78239  25.76026     0.010      1570       426
  25.78112  25.75910     0.010      1570       428
  25.77985  25.75780     0.010      1570       428
  25.77858  25.75639     0.010      1568       428
  25.77731  25.75498     0.010      1570       430
  25.77604  25.75362     0.010      1574       432
  25.77477  25.75235     0.010      1568       429
  25.77350  25.75118     0.010      1573       432
  25.77223  25.75006     0.010      1571       431
  25.77096  25.74888     0.010      1572       432
  25.76969  25.74754     0.010      1574       433
  25.76842  25.74610     0.010      1598       440
  25.76715  25.74469     0.010      1572       434
  25.76588  25.74333     0.010      1571       432
  25.76461  25.74208     0.010      1570       433
  25.76334  25.74093     0.010      1572       434
  25.76207  25.73981     0.010      1570       433
  25.76080  25.73860     0.010      1572       434
  25.75953  25.73723     0.010      1573       435
  25.75826  25.73579     0.010      1573       433
  25.75699  25.73440     0.010      1572       435
  25.75572  25.73308     0.010      1572       435
  25.75445  25.73186     0.010      1572       436
  25.75318  25.73073     0.010      1572       435
  25.75191  25.72961     0.010      1573       435
  25.75064  25.72837     0.010      1576       435
  25.74937  25.72699     0.010      1575       435
  25.74810  25.72556     0.010      1573       435
  25.74683  25.72418     0.010      1574       436
  25.74556  25.72287     0.010      1574       435
  25.74429  25.72166     0.010      1572       436
  25.74302  25.72053     0.010      1573       434
  25.74175  25.71940     0.010      1576       437
  25.74048  25.71813     0.010      1576       437
  25.73921  25.71672     0.010      1574       437
  25.73794  25.71529     0.010      1574       436
  25.73667  25.71391     0.010      1575       436
  25.73540  25.71262     0.010      1572       436
  25.73413  25.71143     0.010      1577       437
  25.73286  25.71031     0.010      1575       437
  25.73159  25.70915     0.010      1575       436
  25.73032  25.70785     0.010      1575       437
  25.72905  25.70643     0.010      1575       437
  25.72778  25.70502     0.010      1573       437
  25.72651  25.70366     0.010      1573       436
  25.72524  25.70240     0.010      1575       438
  25.72397  25.70123     0.010      1577       438
  25.72270  25.70012     0.010      1577       438
  25.72143  25.69895     0.010      1579       438
  25.72016  25.69761     0.010      1578       438
  25.71889  25.69619     0.010      1574       437
  25.71762  25.69478     0.010      1572       436
  25.71635  25.69343     0.010      1577       438
  25.71508  25.69218     0.010      1577       437
  25.71381  25.69102     0.010      1578       438
  25.71254  25.68991     0.010      1578       439
  25.71127  25.68871     0.010      1578       436
  25.71000  25.68735     0.010      1577       438
  25.70873  25.68591     0.010      1574       437
  25.70746  25.68452     0.010      1577       438
  25.70619  25.68318     0.010      1581       439
  25.70492  25.68194     0.010      1582       439
  25.70365  25.68079     0.010      1580       437
  25.70238  25.67968     0.010      1577       438
  25.70111  25.67845     0.010      1576       436
  25.69984  25.67707     0.010      1579       438
  25.69857  25.67565     0.010      1579       437
  25.69730  25.67427     0.010      1578       437
  25.69603  25.67296     0.010      1578       439
  25.69476  25.67174     0.010      1579       437
  25.69349  25.67061     0.010      1579       437
  25.69222  25.66949     0.010      1581       436
  25.69095  25.66822     0.010      1579       437
  25.68968  25.66683     0.010      1580       436
  25.68841  25.66540     0.010      1579       436
  25.68714  25.66402     0.010      1580       437
  25.68587  25.66272     0.010      1579       437
  25.68460  25.66152     0.010      1580       436
  25.68333  25.66040     0.010      1578       437
  25.68206  25.65926     0.010      1581       436
  25.68079  25.65796     0.010      1579       437
  25.67952  25.65655     0.010      1581       436
  25.67825  25.65512     0.010      1582       437
  25.67698  25.65375     0.010      1582       437
  25.67571  25.65247     0.010      1582       436
  25.67444  25.65130     0.010      1576       435
  25.67317  25.65019     0.010      1581       436
  25.67190  25.64903     0.010      1580       436
  25.67063  25.64772     0.010      1581       437
  25.66936  25.64630     0.010      1582       436
  25.66809  25.64490     0.010      1582       436
  25.66682  25.64355     0.010      1583       435
  25.66555  25.64228     0.010      1580       436
  25.66428  25.64112     0.010      1580       436
  25.66301  25.64001     0.010      1582       436
  25.66174  25.63882     0.010      1582       435
  25.66047  25.63747     0.010      1584       436
  25.65920  25.63604     0.010      1583       436
  25.65793  25.63464     0.010      1582       436
  25.65666  25.63329     0.010      1581       435
  25.65539  25.63205     0.010      1582       435
  25.65412  25.63090     0.010      1583       435
  25.65285  25.62978     0.010      1581       434
  25.65158  25.62857     0.010      1584       435
  25.65031  25.62720     0.010      1583       435
  25.64904  25.62576     0.010      1584       434
  25.64777  25.62437     0.010      1579       435
  25.64650  25.62305     0.010      1583       434
  25.64523  25.62183     0.010      1585       437
  25.64396  25.62070     0.010      1583       433
  25.64269  25.61959     0.010      1584       434
  25.64142  25.61835     0.010      1584       434
  25.64015  25.61697     0.010      1584       434
  25.63888  25.61554     0.010      1584       436
  25.63761  25.61416     0.010      1582       433
  25.63634  25.61285     0.010      1585       435
  25.63507  25.61164     0.010      1582       434
